OrderID,ProductID,ProductName,Category,QuantitySold,SellingPrice,DateOfSale,CustomerID,CustomerName,ContactEmail,PhoneNumber,DeliveryAddress,DeliveryDate,DeliveryStatus,Platform,CouponUsed,ReturnWindow
FLI-907487,PID-2448,Book,Fashion,4,935.18,2036-09-17,CUST-4771,Jane,customer582@example.com,+91-9212431219,"471 Street, City-56, State-21",2036-09-21,In Transit,Flipkart,FALSE,25
FLI-253650,PID-4539,Laptop,Electronics,2,294.77,2036-09-18,CUST-8610,Chris,customer535@example.com,+91-9530355120,"296 Street, City-20, State-14",2036-09-22,In Transit,Flipkart,TRUE,9
FLI-686336,PID-2046,Headphones,Fashion,7,578.09,2036-09-19,CUST-1217,John,customer894@example.com,+91-9641128531,"61 Street, City-74, State-19",2036-09-23,In Transit,Flipkart,FALSE,11
FLI-840573,PID-5814,Laptop,Fashion,10,119.86,2036-09-20,CUST-8509,Sam,customer963@example.com,+91-7094435442,"82 Street, City-11, State-4",2036-09-24,Cancelled,Flipkart,FALSE,25
FLI-672688,PID-5191,Laptop,Books,7,111.54,2036-09-21,CUST-2125,Alex,customer399@example.com,+91-8509375299,"360 Street, City-56, State-4",2036-09-25,Cancelled,Flipkart,FALSE,22
FLI-226277,PID-6391,Headphones,Books,1,356.01,2036-09-22,CUST-7947,Taylor,customer892@example.com,+91-9462946179,"17 Street, City-19, State-10",2036-09-26,In Transit,Flipkart,FALSE,16
FLI-599107,PID-1190,Phone,Fashion,4,291.95,2036-09-23,CUST-4499,Alex,customer521@example.com,+91-9393995701,"99 Street, City-43, State-3",2036-09-27,Delivered,Flipkart,FALSE,9
FLI-414534,PID-5237,Watch,Electronics,1,971.41,2036-09-24,CUST-8685,Chris,customer411@example.com,+91-8535618283,"295 Street, City-14, State-2",2036-09-28,Delivered,Flipkart,FALSE,24
FLI-366090,PID-3129,Shoes,Electronics,6,848.03,2036-09-25,CUST-6082,Alex,customer477@example.com,+91-7287593791,"386 Street, City-10, State-5",2036-09-29,Cancelled,Flipkart,FALSE,15
FLI-871682,PID-4189,Laptop,Accessories,2,497.94,2036-09-26,CUST-9707,Jane,customer446@example.com,+91-7577768371,"65 Street, City-48, State-16",2036-09-30,In Transit,Flipkart,TRUE,17
FLI-169204,PID-5441,Shoes,Fashion,3,976.92,2036-09-27,CUST-4770,Jane,customer313@example.com,+91-9966053521,"94 Street, City-2, State-20",2036-10-01,Cancelled,Flipkart,FALSE,20
FLI-115802,PID-6368,Watch,Fashion,8,299.38,2036-09-28,CUST-7285,Sam,customer766@example.com,+91-9731923198,"335 Street, City-46, State-7",2036-10-02,Delivered,Flipkart,TRUE,25
FLI-617968,PID-6096,Headphones,Fashion,2,173.56,2036-09-29,CUST-6199,Sam,customer438@example.com,+91-7892187318,"66 Street, City-81, State-17",2036-10-03,In Transit,Flipkart,TRUE,27
FLI-880505,PID-4769,Book,Accessories,1,571.99,2036-09-30,CUST-4087,John,customer123@example.com,+91-9325903089,"487 Street, City-54, State-4",2036-10-04,In Transit,Flipkart,TRUE,27
FLI-627125,PID-4053,Headphones,Electronics,5,952.15,2036-10-01,CUST-8496,Chris,customer686@example.com,+91-9512933757,"126 Street, City-90, State-23",2036-10-05,In Transit,Flipkart,FALSE,27
FLI-414561,PID-4851,Shoes,Electronics,2,494.37,2036-10-02,CUST-8392,Chris,customer397@example.com,+91-8315843893,"469 Street, City-94, State-28",2036-10-06,In Transit,Flipkart,TRUE,15
FLI-881450,PID-1620,Shoes,Electronics,5,185.71,2036-10-03,CUST-7537,Jane,customer924@example.com,+91-7952927121,"450 Street, City-58, State-17",2036-10-07,Delivered,Flipkart,FALSE,29
FLI-306836,PID-9181,Laptop,Fashion,4,360.65,2036-10-04,CUST-1174,Taylor,customer885@example.com,+91-7002528331,"284 Street, City-45, State-27",2036-10-08,In Transit,Flipkart,FALSE,9
FLI-635412,PID-9435,Watch,Electronics,2,608.03,2036-10-05,CUST-9270,Jane,customer545@example.com,+91-7777813662,"458 Street, City-5, State-19",2036-10-09,Delivered,Flipkart,TRUE,10
FLI-232838,PID-6828,Laptop,Fashion,7,390.46,2036-10-06,CUST-3135,Sam,customer930@example.com,+91-8087175358,"490 Street, City-9, State-4",2036-10-10,In Transit,Flipkart,TRUE,9
FLI-854533,PID-8859,Laptop,Fashion,6,193.02,2036-10-07,CUST-7380,Sam,customer376@example.com,+91-7441993511,"227 Street, City-62, State-30",2036-10-11,In Transit,Flipkart,TRUE,26
FLI-402458,PID-8841,Headphones,Fashion,1,114.78,2036-10-08,CUST-4965,Alex,customer446@example.com,+91-9268979962,"236 Street, City-17, State-25",2036-10-12,In Transit,Flipkart,TRUE,24
FLI-476424,PID-2666,Watch,Accessories,9,930.52,2036-10-09,CUST-9115,Jane,customer379@example.com,+91-8221109831,"216 Street, City-30, State-29",2036-10-13,In Transit,Flipkart,TRUE,18
FLI-482139,PID-7076,Laptop,Accessories,7,367.62,2036-10-10,CUST-9154,Jane,customer865@example.com,+91-7621054001,"41 Street, City-17, State-6",2036-10-14,In Transit,Flipkart,TRUE,19
FLI-176646,PID-3438,Phone,Fashion,5,202.89,2036-10-11,CUST-9910,Sam,customer350@example.com,+91-7781409407,"19 Street, City-52, State-29",2036-10-15,In Transit,Flipkart,FALSE,24
FLI-452370,PID-5257,Book,Accessories,2,879.3,2036-10-12,CUST-4243,Taylor,customer960@example.com,+91-9248393990,"484 Street, City-54, State-23",2036-10-16,In Transit,Flipkart,TRUE,7
FLI-933960,PID-7640,Watch,Accessories,9,897.04,2036-10-13,CUST-2123,Jane,customer648@example.com,+91-8870756937,"464 Street, City-49, State-27",2036-10-17,Delivered,Flipkart,FALSE,29
FLI-674760,PID-7813,Shoes,Electronics,5,198.5,2036-10-14,CUST-2047,Alex,customer718@example.com,+91-7969178904,"174 Street, City-53, State-10",2036-10-18,Delivered,Flipkart,TRUE,23
FLI-752085,PID-8316,Phone,Electronics,2,223.14,2036-10-15,CUST-3424,Jane,customer388@example.com,+91-9278221776,"302 Street, City-64, State-19",2036-10-19,Cancelled,Flipkart,FALSE,21
FLI-296452,PID-8702,Book,Accessories,9,748.77,2036-10-16,CUST-9510,Chris,customer187@example.com,+91-8191032544,"160 Street, City-9, State-26",2036-10-20,Delivered,Flipkart,FALSE,24
FLI-266881,PID-8358,Laptop,Fashion,10,418.24,2036-10-17,CUST-3823,Jane,customer587@example.com,+91-8347523908,"127 Street, City-91, State-21",2036-10-21,Delivered,Flipkart,TRUE,27
FLI-496432,PID-8092,Laptop,Accessories,10,303.65,2036-10-18,CUST-1631,Chris,customer172@example.com,+91-7168311000,"461 Street, City-12, State-17",2036-10-22,Delivered,Flipkart,FALSE,25
FLI-590697,PID-5632,Phone,Accessories,10,627.14,2036-10-19,CUST-5478,Chris,customer944@example.com,+91-8383189629,"226 Street, City-53, State-25",2036-10-23,Delivered,Flipkart,FALSE,14
FLI-431798,PID-3285,Watch,Electronics,4,973.57,2036-10-20,CUST-1337,Sam,customer694@example.com,+91-7928403838,"164 Street, City-30, State-6",2036-10-24,Delivered,Flipkart,FALSE,30
FLI-166495,PID-8062,Watch,Fashion,10,407.33,2036-10-21,CUST-6266,Alex,customer653@example.com,+91-8061097724,"260 Street, City-3, State-19",2036-10-25,Delivered,Flipkart,TRUE,9
FLI-135202,PID-7502,Headphones,Accessories,8,686.23,2036-10-22,CUST-3107,Alex,customer87@example.com,+91-8791015144,"209 Street, City-53, State-27",2036-10-26,In Transit,Flipkart,TRUE,29
FLI-921737,PID-7003,Phone,Electronics,10,771.75,2036-10-23,CUST-4494,Chris,customer578@example.com,+91-7433270829,"89 Street, City-33, State-11",2036-10-27,Delivered,Flipkart,TRUE,11
FLI-849288,PID-7500,Laptop,Fashion,3,120.81,2036-10-24,CUST-1752,Chris,customer328@example.com,+91-8340319171,"10 Street, City-90, State-3",2036-10-28,In Transit,Flipkart,TRUE,17
FLI-440171,PID-1522,Shoes,Accessories,3,442.85,2036-10-25,CUST-8191,John,customer338@example.com,+91-8855355806,"261 Street, City-70, State-28",2036-10-29,In Transit,Flipkart,FALSE,27
FLI-560166,PID-2553,Watch,Electronics,10,689.07,2036-10-26,CUST-5860,Jane,customer121@example.com,+91-9262324778,"99 Street, City-44, State-9",2036-10-30,In Transit,Flipkart,TRUE,23
FLI-157943,PID-4073,Book,Electronics,2,879.26,2036-10-27,CUST-5211,John,customer957@example.com,+91-7318060219,"392 Street, City-33, State-27",2036-10-31,In Transit,Flipkart,TRUE,8
FLI-782495,PID-8195,Laptop,Electronics,4,484.17,2036-10-28,CUST-8383,Taylor,customer698@example.com,+91-9057239472,"264 Street, City-69, State-3",2036-11-01,Cancelled,Flipkart,TRUE,16
FLI-834686,PID-2851,Laptop,Books,1,931.52,2036-10-29,CUST-1941,John,customer118@example.com,+91-8550501712,"63 Street, City-52, State-12",2036-11-02,Delivered,Flipkart,TRUE,29
FLI-379037,PID-1148,Watch,Books,4,637.06,2036-10-30,CUST-4428,Chris,customer362@example.com,+91-9729951880,"133 Street, City-20, State-9",2036-11-03,In Transit,Flipkart,TRUE,18
FLI-701928,PID-8535,Watch,Fashion,10,134.83,2036-10-31,CUST-1761,Chris,customer239@example.com,+91-9195012527,"64 Street, City-65, State-1",2036-11-04,In Transit,Flipkart,TRUE,10
FLI-799982,PID-6154,Laptop,Books,6,437.55,2036-11-01,CUST-6817,John,customer264@example.com,+91-7589305158,"231 Street, City-73, State-12",2036-11-05,Cancelled,Flipkart,TRUE,10
FLI-920280,PID-5802,Laptop,Electronics,9,355.32,2036-11-02,CUST-7475,Taylor,customer322@example.com,+91-9184907178,"206 Street, City-7, State-11",2036-11-06,Delivered,Flipkart,FALSE,12
FLI-705574,PID-1695,Headphones,Electronics,1,180.31,2036-11-03,CUST-1383,Chris,customer613@example.com,+91-8259872441,"197 Street, City-36, State-2",2036-11-07,Cancelled,Flipkart,TRUE,30
FLI-248872,PID-2384,Laptop,Fashion,5,830.33,2036-11-04,CUST-3652,Jane,customer681@example.com,+91-7135941075,"22 Street, City-84, State-25",2036-11-08,In Transit,Flipkart,TRUE,16
FLI-492145,PID-1862,Laptop,Electronics,6,648.16,2036-11-05,CUST-4367,Chris,customer245@example.com,+91-7006157048,"416 Street, City-100, State-2",2036-11-09,Cancelled,Flipkart,TRUE,22
FLI-437897,PID-8745,Watch,Electronics,1,239.56,2036-11-06,CUST-9535,Jane,customer576@example.com,+91-9207790002,"233 Street, City-44, State-18",2036-11-10,Delivered,Flipkart,FALSE,18
FLI-114987,PID-4191,Shoes,Fashion,1,513.35,2036-11-07,CUST-4965,John,customer907@example.com,+91-7174367918,"376 Street, City-23, State-23",2036-11-11,Delivered,Flipkart,TRUE,17
FLI-769655,PID-5133,Shoes,Electronics,6,767.35,2036-11-08,CUST-8465,Alex,customer796@example.com,+91-7064185507,"229 Street, City-22, State-15",2036-11-12,Delivered,Flipkart,FALSE,17
FLI-983169,PID-6935,Book,Fashion,3,367.68,2036-11-09,CUST-9871,Taylor,customer567@example.com,+91-8194633741,"152 Street, City-76, State-17",2036-11-13,Delivered,Flipkart,FALSE,9
FLI-924249,PID-9879,Headphones,Fashion,10,943.95,2036-11-10,CUST-6459,Jane,customer714@example.com,+91-8549479086,"428 Street, City-2, State-6",2036-11-14,Delivered,Flipkart,FALSE,21
FLI-977765,PID-1008,Book,Electronics,2,493.8,2036-11-11,CUST-2424,Jane,customer705@example.com,+91-9345136520,"269 Street, City-84, State-25",2036-11-15,Cancelled,Flipkart,TRUE,9
FLI-708486,PID-6498,Headphones,Books,8,338.64,2036-11-12,CUST-1859,Chris,customer192@example.com,+91-8544388234,"58 Street, City-88, State-29",2036-11-16,In Transit,Flipkart,TRUE,23
FLI-578935,PID-1868,Watch,Accessories,6,992.28,2036-11-13,CUST-4588,Sam,customer752@example.com,+91-9639297513,"252 Street, City-83, State-28",2036-11-17,Cancelled,Flipkart,FALSE,13
FLI-634619,PID-6511,Watch,Accessories,10,466.15,2036-11-14,CUST-5054,Alex,customer465@example.com,+91-9399066385,"215 Street, City-93, State-7",2036-11-18,Cancelled,Flipkart,TRUE,14
FLI-220439,PID-3424,Book,Books,3,880.78,2036-11-15,CUST-9359,Chris,customer314@example.com,+91-8555544834,"196 Street, City-93, State-29",2036-11-19,Cancelled,Flipkart,FALSE,10
FLI-894536,PID-5343,Headphones,Accessories,2,967.91,2036-11-16,CUST-1992,Alex,customer534@example.com,+91-9201953673,"152 Street, City-1, State-15",2036-11-20,In Transit,Flipkart,TRUE,8
FLI-315263,PID-2894,Watch,Accessories,10,553.41,2036-11-17,CUST-7593,Sam,customer37@example.com,+91-7084908623,"167 Street, City-37, State-17",2036-11-21,Delivered,Flipkart,FALSE,15
FLI-436129,PID-1932,Watch,Fashion,7,829.59,2036-11-18,CUST-2492,Jane,customer916@example.com,+91-9505584957,"448 Street, City-19, State-13",2036-11-22,Cancelled,Flipkart,TRUE,23
FLI-397308,PID-7520,Laptop,Electronics,5,293.35,2036-11-19,CUST-8876,Chris,customer747@example.com,+91-9449823633,"242 Street, City-4, State-3",2036-11-23,In Transit,Flipkart,TRUE,13
FLI-406382,PID-1787,Laptop,Accessories,2,666.62,2036-11-20,CUST-7941,Chris,customer437@example.com,+91-9894301404,"150 Street, City-92, State-14",2036-11-24,In Transit,Flipkart,TRUE,8
FLI-490257,PID-6837,Headphones,Books,7,517.11,2036-11-21,CUST-1397,Alex,customer726@example.com,+91-7145756542,"173 Street, City-91, State-4",2036-11-25,Cancelled,Flipkart,TRUE,10
FLI-640030,PID-6632,Watch,Books,1,746.85,2036-11-22,CUST-7053,Sam,customer584@example.com,+91-8735685213,"84 Street, City-70, State-4",2036-11-26,Cancelled,Flipkart,FALSE,13
FLI-481802,PID-3438,Shoes,Books,9,349.45,2036-11-23,CUST-5371,Taylor,customer234@example.com,+91-7980498496,"204 Street, City-11, State-25",2036-11-27,Cancelled,Flipkart,FALSE,24
FLI-613573,PID-5566,Watch,Books,5,420.1,2036-11-24,CUST-2922,Chris,customer367@example.com,+91-7747250364,"102 Street, City-22, State-10",2036-11-28,Delivered,Flipkart,TRUE,30
FLI-388929,PID-4823,Shoes,Accessories,10,954.98,2036-11-25,CUST-9136,Alex,customer516@example.com,+91-9533064247,"461 Street, City-47, State-22",2036-11-29,In Transit,Flipkart,TRUE,24
FLI-808345,PID-9902,Phone,Fashion,5,764.42,2036-11-26,CUST-5786,Sam,customer574@example.com,+91-8682385989,"178 Street, City-33, State-17",2036-11-30,Cancelled,Flipkart,TRUE,11
FLI-632285,PID-9701,Shoes,Electronics,1,242.94,2036-11-27,CUST-6536,Chris,customer111@example.com,+91-8573598484,"220 Street, City-69, State-30",2036-12-01,In Transit,Flipkart,TRUE,11
FLI-277843,PID-2200,Headphones,Books,3,106.25,2036-11-28,CUST-7478,Taylor,customer123@example.com,+91-7352107541,"260 Street, City-45, State-18",2036-12-02,In Transit,Flipkart,FALSE,23
FLI-137355,PID-3671,Watch,Books,8,969.99,2036-11-29,CUST-4983,Jane,customer231@example.com,+91-9056909895,"149 Street, City-1, State-18",2036-12-03,In Transit,Flipkart,FALSE,21
FLI-990003,PID-1226,Phone,Fashion,5,883.93,2036-11-30,CUST-3176,Chris,customer856@example.com,+91-7384618197,"12 Street, City-40, State-28",2036-12-04,In Transit,Flipkart,TRUE,10
FLI-820551,PID-8077,Headphones,Electronics,8,123.53,2036-12-01,CUST-5131,Alex,customer616@example.com,+91-9940334742,"346 Street, City-39, State-2",2036-12-05,In Transit,Flipkart,FALSE,13
FLI-399943,PID-2288,Phone,Accessories,7,919.69,2036-12-02,CUST-2159,Taylor,customer594@example.com,+91-8411239656,"17 Street, City-45, State-19",2036-12-06,Delivered,Flipkart,TRUE,11
FLI-502855,PID-3745,Watch,Fashion,3,708.18,2036-12-03,CUST-7690,Chris,customer723@example.com,+91-8598181012,"17 Street, City-9, State-8",2036-12-07,Cancelled,Flipkart,TRUE,28
FLI-110233,PID-5659,Laptop,Electronics,2,165,2036-12-04,CUST-7033,Taylor,customer856@example.com,+91-7896791862,"135 Street, City-39, State-11",2036-12-08,Cancelled,Flipkart,FALSE,13
FLI-702537,PID-8803,Watch,Books,9,859.76,2036-12-05,CUST-3887,Jane,customer304@example.com,+91-8182877065,"413 Street, City-66, State-19",2036-12-09,Cancelled,Flipkart,FALSE,13
FLI-921215,PID-1360,Book,Electronics,7,376.7,2036-12-06,CUST-9373,John,customer917@example.com,+91-7293539596,"222 Street, City-83, State-21",2036-12-10,Cancelled,Flipkart,TRUE,25
FLI-657064,PID-7467,Phone,Accessories,3,238.84,2036-12-07,CUST-1533,Alex,customer113@example.com,+91-7599361951,"11 Street, City-93, State-15",2036-12-11,Delivered,Flipkart,TRUE,18
FLI-772394,PID-6567,Laptop,Electronics,7,567.62,2036-12-08,CUST-2256,Alex,customer807@example.com,+91-8329759590,"373 Street, City-59, State-29",2036-12-12,Delivered,Flipkart,FALSE,13
FLI-690416,PID-2402,Laptop,Electronics,2,897.02,2036-12-09,CUST-5970,Taylor,customer205@example.com,+91-8312596342,"138 Street, City-64, State-10",2036-12-13,Cancelled,Flipkart,FALSE,23
FLI-660032,PID-2106,Headphones,Fashion,9,791.74,2036-12-10,CUST-6678,Taylor,customer343@example.com,+91-9058220553,"413 Street, City-86, State-11",2036-12-14,Cancelled,Flipkart,FALSE,11
FLI-402351,PID-9296,Laptop,Books,7,665.88,2036-12-11,CUST-7358,Alex,customer645@example.com,+91-9817356889,"184 Street, City-93, State-24",2036-12-15,In Transit,Flipkart,TRUE,21
FLI-438671,PID-7983,Laptop,Books,9,622.16,2036-12-12,CUST-4286,Taylor,customer98@example.com,+91-7830385420,"76 Street, City-40, State-11",2036-12-16,In Transit,Flipkart,FALSE,22
FLI-305602,PID-8241,Headphones,Accessories,7,128.39,2036-12-13,CUST-8610,Jane,customer461@example.com,+91-9312922626,"76 Street, City-17, State-24",2036-12-17,In Transit,Flipkart,TRUE,22
FLI-918357,PID-2984,Laptop,Books,8,828.41,2036-12-14,CUST-1458,Sam,customer928@example.com,+91-9199656428,"93 Street, City-69, State-29",2036-12-18,Delivered,Flipkart,FALSE,30
FLI-978112,PID-1271,Laptop,Books,4,586.36,2036-12-15,CUST-6759,Alex,customer305@example.com,+91-8145551170,"341 Street, City-44, State-26",2036-12-19,Delivered,Flipkart,TRUE,10
FLI-780960,PID-2797,Laptop,Fashion,7,232.05,2036-12-16,CUST-2697,Taylor,customer761@example.com,+91-7456814874,"113 Street, City-43, State-21",2036-12-20,Cancelled,Flipkart,FALSE,11
FLI-153667,PID-7830,Headphones,Books,4,837.71,2036-12-17,CUST-2886,Taylor,customer407@example.com,+91-7765715567,"307 Street, City-33, State-28",2036-12-21,In Transit,Flipkart,FALSE,16
FLI-249862,PID-3142,Shoes,Accessories,4,891.81,2036-12-18,CUST-8574,Taylor,customer826@example.com,+91-9526798966,"260 Street, City-70, State-4",2036-12-22,Cancelled,Flipkart,FALSE,14
FLI-800288,PID-8843,Watch,Fashion,9,494,2036-12-19,CUST-3353,Taylor,customer701@example.com,+91-9814218765,"69 Street, City-71, State-23",2036-12-23,Delivered,Flipkart,FALSE,25
FLI-642389,PID-2930,Shoes,Books,8,761.24,2036-12-20,CUST-5090,John,customer596@example.com,+91-7644379686,"242 Street, City-90, State-18",2036-12-24,Cancelled,Flipkart,FALSE,11
FLI-715085,PID-8070,Watch,Accessories,8,687.82,2036-12-21,CUST-3913,Jane,customer364@example.com,+91-7703073703,"50 Street, City-20, State-16",2036-12-25,Delivered,Flipkart,FALSE,16
FLI-295873,PID-8450,Headphones,Accessories,7,700.83,2036-12-22,CUST-2655,John,customer943@example.com,+91-8703028530,"228 Street, City-80, State-15",2036-12-26,Delivered,Flipkart,TRUE,12
FLI-539433,PID-3917,Book,Electronics,1,276.89,2036-12-23,CUST-3660,Taylor,customer305@example.com,+91-7143529074,"158 Street, City-1, State-7",2036-12-27,In Transit,Flipkart,FALSE,23
FLI-646683,PID-9498,Headphones,Accessories,7,505.86,2036-12-24,CUST-2944,Chris,customer141@example.com,+91-8720526427,"221 Street, City-10, State-20",2036-12-28,In Transit,Flipkart,TRUE,17
FLI-902450,PID-8496,Phone,Accessories,9,530.45,2036-12-25,CUST-1355,Chris,customer456@example.com,+91-7458605057,"17 Street, City-70, State-6",2036-12-29,Delivered,Flipkart,FALSE,17
FLI-996435,PID-1376,Book,Electronics,7,358.52,2036-12-26,CUST-3620,Chris,customer851@example.com,+91-8064428651,"42 Street, City-42, State-24",2036-12-30,Cancelled,Flipkart,FALSE,22
FLI-710849,PID-1792,Shoes,Accessories,3,406.89,2036-12-27,CUST-3723,John,customer444@example.com,+91-8614851535,"193 Street, City-33, State-22",2036-12-31,Delivered,Flipkart,TRUE,23
FLI-824757,PID-3880,Laptop,Accessories,5,864.69,2036-12-28,CUST-7127,Alex,customer94@example.com,+91-9371977110,"311 Street, City-36, State-20",2037-01-01,Delivered,Flipkart,TRUE,8
FLI-451858,PID-1984,Book,Electronics,2,588.39,2036-12-29,CUST-6157,Sam,customer553@example.com,+91-7219045446,"434 Street, City-84, State-10",2037-01-02,In Transit,Flipkart,FALSE,12
FLI-210806,PID-9901,Laptop,Accessories,1,860.98,2036-12-30,CUST-2956,Alex,customer587@example.com,+91-7540601908,"340 Street, City-62, State-25",2037-01-03,Cancelled,Flipkart,FALSE,10
FLI-352800,PID-8368,Shoes,Books,7,686.75,2036-12-31,CUST-5585,Jane,customer169@example.com,+91-8998725167,"88 Street, City-73, State-7",2037-01-04,Cancelled,Flipkart,FALSE,22
FLI-408412,PID-9643,Watch,Books,6,340.46,2037-01-01,CUST-9849,Sam,customer288@example.com,+91-8625714282,"388 Street, City-53, State-29",2037-01-05,In Transit,Flipkart,FALSE,29
FLI-743293,PID-8989,Shoes,Electronics,8,822.02,2037-01-02,CUST-5646,Taylor,customer16@example.com,+91-8854788280,"13 Street, City-87, State-11",2037-01-06,Cancelled,Flipkart,TRUE,13
FLI-636805,PID-9306,Laptop,Books,8,839.59,2037-01-03,CUST-1385,Chris,customer777@example.com,+91-8479804285,"30 Street, City-48, State-2",2037-01-07,Cancelled,Flipkart,FALSE,9
FLI-845876,PID-6263,Shoes,Accessories,5,470.08,2037-01-04,CUST-5955,John,customer570@example.com,+91-7620099816,"365 Street, City-77, State-20",2037-01-08,In Transit,Flipkart,TRUE,13
FLI-432286,PID-8993,Phone,Electronics,2,203.54,2037-01-05,CUST-8228,Sam,customer300@example.com,+91-9766083197,"40 Street, City-6, State-4",2037-01-09,Cancelled,Flipkart,TRUE,7
FLI-609358,PID-5324,Headphones,Fashion,6,964.82,2037-01-06,CUST-8162,Chris,customer657@example.com,+91-7140396007,"288 Street, City-93, State-30",2037-01-10,In Transit,Flipkart,FALSE,23
FLI-293409,PID-3442,Watch,Electronics,4,254.57,2037-01-07,CUST-3394,Taylor,customer244@example.com,+91-8710397423,"354 Street, City-80, State-26",2037-01-11,Delivered,Flipkart,FALSE,24
FLI-912435,PID-7415,Laptop,Books,8,731.69,2037-01-08,CUST-1579,Sam,customer996@example.com,+91-9571103377,"68 Street, City-32, State-24",2037-01-12,Delivered,Flipkart,FALSE,23
FLI-998631,PID-4046,Shoes,Electronics,3,134.26,2037-01-09,CUST-2083,John,customer567@example.com,+91-7670464764,"334 Street, City-100, State-16",2037-01-13,Delivered,Flipkart,TRUE,30
FLI-445572,PID-6395,Laptop,Books,5,649.04,2037-01-10,CUST-2942,Taylor,customer662@example.com,+91-8016044124,"379 Street, City-89, State-30",2037-01-14,Cancelled,Flipkart,FALSE,13
FLI-167573,PID-3368,Headphones,Electronics,1,891.11,2037-01-11,CUST-9597,Taylor,customer554@example.com,+91-9822963789,"10 Street, City-89, State-27",2037-01-15,Cancelled,Flipkart,FALSE,30
FLI-794725,PID-2449,Watch,Electronics,8,644.72,2037-01-12,CUST-8487,Jane,customer986@example.com,+91-7560949032,"230 Street, City-92, State-10",2037-01-16,In Transit,Flipkart,TRUE,21
FLI-928881,PID-2047,Book,Books,8,737.97,2037-01-13,CUST-2290,Sam,customer530@example.com,+91-7437036215,"356 Street, City-14, State-25",2037-01-17,Cancelled,Flipkart,TRUE,19
FLI-297115,PID-5042,Headphones,Books,8,574.45,2037-01-14,CUST-2250,John,customer733@example.com,+91-9777750203,"68 Street, City-12, State-10",2037-01-18,Delivered,Flipkart,TRUE,20
FLI-449465,PID-2137,Phone,Books,1,458.13,2037-01-15,CUST-9018,Chris,customer196@example.com,+91-9921934736,"391 Street, City-42, State-29",2037-01-19,Delivered,Flipkart,TRUE,14
FLI-232866,PID-6126,Watch,Electronics,10,132.21,2037-01-16,CUST-7832,Sam,customer69@example.com,+91-7977598869,"241 Street, City-100, State-10",2037-01-20,Delivered,Flipkart,TRUE,29
FLI-943377,PID-7644,Book,Books,8,615.12,2037-01-17,CUST-7137,Jane,customer395@example.com,+91-8708137996,"367 Street, City-12, State-7",2037-01-21,Cancelled,Flipkart,FALSE,10
FLI-569085,PID-7804,Book,Fashion,8,745.61,2037-01-18,CUST-9583,John,customer866@example.com,+91-7037487865,"450 Street, City-86, State-9",2037-01-22,In Transit,Flipkart,FALSE,22
FLI-910609,PID-7424,Phone,Books,2,915.84,2037-01-19,CUST-7608,John,customer590@example.com,+91-9275828806,"329 Street, City-86, State-26",2037-01-23,Delivered,Flipkart,TRUE,30
FLI-886224,PID-6773,Phone,Fashion,7,431.53,2037-01-20,CUST-1777,Sam,customer213@example.com,+91-8245863082,"382 Street, City-95, State-7",2037-01-24,Delivered,Flipkart,FALSE,11
FLI-374611,PID-8401,Book,Books,9,175.4,2037-01-21,CUST-9157,John,customer325@example.com,+91-9940121130,"279 Street, City-82, State-8",2037-01-25,Delivered,Flipkart,FALSE,24
FLI-369369,PID-8809,Book,Electronics,6,720.3,2037-01-22,CUST-4748,Sam,customer623@example.com,+91-7972128544,"2 Street, City-96, State-14",2037-01-26,In Transit,Flipkart,FALSE,10
FLI-552887,PID-1302,Watch,Books,1,158.53,2037-01-23,CUST-6568,Jane,customer275@example.com,+91-9578303783,"4 Street, City-92, State-27",2037-01-27,Delivered,Flipkart,FALSE,15
FLI-383636,PID-7032,Shoes,Fashion,8,723.85,2037-01-24,CUST-2939,Sam,customer514@example.com,+91-8799014284,"402 Street, City-61, State-2",2037-01-28,Cancelled,Flipkart,FALSE,17
FLI-804473,PID-6458,Shoes,Accessories,4,397.99,2037-01-25,CUST-6645,Alex,customer598@example.com,+91-8209329071,"26 Street, City-66, State-12",2037-01-29,In Transit,Flipkart,FALSE,8
FLI-801343,PID-7946,Shoes,Electronics,7,963.68,2037-01-26,CUST-3814,Jane,customer207@example.com,+91-7084913438,"102 Street, City-78, State-24",2037-01-30,Cancelled,Flipkart,TRUE,18
FLI-845078,PID-4248,Laptop,Fashion,9,117.63,2037-01-27,CUST-6078,Alex,customer640@example.com,+91-7897428804,"493 Street, City-74, State-6",2037-01-31,Cancelled,Flipkart,FALSE,13
FLI-234433,PID-8983,Book,Books,7,411.52,2037-01-28,CUST-8423,John,customer478@example.com,+91-7101539617,"11 Street, City-46, State-8",2037-02-01,Cancelled,Flipkart,TRUE,11
FLI-650197,PID-5355,Watch,Books,10,709.27,2037-01-29,CUST-3879,Alex,customer876@example.com,+91-7960957322,"1 Street, City-63, State-14",2037-02-02,Delivered,Flipkart,FALSE,19
FLI-860811,PID-3365,Book,Books,4,246.66,2037-01-30,CUST-3791,Sam,customer253@example.com,+91-9092140435,"233 Street, City-27, State-16",2037-02-03,Cancelled,Flipkart,TRUE,10
FLI-689538,PID-8287,Phone,Fashion,7,962.03,2037-01-31,CUST-4586,Sam,customer572@example.com,+91-7431945568,"351 Street, City-34, State-28",2037-02-04,Delivered,Flipkart,TRUE,16
